,efforts_tuples,selected0,selected1,count,count_normalized,selected_motions,alpha_0_2,alpha_2_0,alpha_0_1,alpha_2_1,alpha_1_0,alpha_1_2,direct_comparison_value
1362,"[(0, 1, 1, 0), (1, 0, 1, 0)]",0,2,6,0.6,0_2,0.39999999999999997,0.39999999999999997,0.0,0.0,0.0,0.0,0.6
1363,"[(0, 1, 1, 0), (1, 0, 1, 1)]",0,2,7,0.636363636363636,0_2,0.5454545454545451,0.36363636363636304,0.0,0.0,0.0,0.0,0.636363636363636
1364,"[(0, 1, 1, 0), (1, 1, -1, 0)]",1,2,6,0.5,1_2,0.0,0.0,0.0,0.33333333333333304,0.0,0.16666666666666702,0.166666666666667
1365,"[(0, 1, 1, 0), (1, 1, 0, -1)]",0,1,9,0.818181818181818,0_1,0.0,0.0,0.7272727272727271,0.0,0.7272727272727271,0.0,0.0909090909090909
1366,"[(0, 1, 1, 0), (1, 1, 0, 0)]",1,2,7,0.7,1_2,0.0,0.0,0.0,0.49999999999999994,0.0,0.6,0.2
1367,"[(0, 1, 1, 0), (1, 1, 0, 1)]",1,2,10,0.909090909090909,1_2,0.0,0.0,0.0,0.818181818181818,0.0,0.909090909090909,0.0909090909090909
1368,"[(0, 1, 1, 0), (1, 1, 1, 0)]",1,2,6,0.6,1_2,0.0,0.0,0.0,0.39999999999999997,0.0,0.39999999999999997,0.2
1369,"[(0, 1, 1, 1), (1, -1, -1, 0)]",0,1,10,0.909090909090909,0_1,0.0,0.0,0.909090909090909,0.0,0.818181818181818,0.0,0.0
1370,"[(0, 1, 1, 1), (1, -1, 0, -1)]",0,1,5,0.454545454545455,0_1,0.0,0.0,0.3636363636363641,0.0,0.0,0.0,0.0909090909090909
1371,"[(0, 1, 1, 1), (1, -1, 0, 0)]",1,2,9,0.818181818181818,1_2,0.0,0.0,0.0,0.636363636363636,0.0,0.818181818181818,0.181818181818182
1372,"[(0, 1, 1, 1), (1, -1, 0, 1)]",1,2,8,0.8,1_2,0.0,0.0,0.0,0.8,0.0,0.6000000000000001,0.0
1373,"[(0, 1, 1, 1), (1, -1, 1, 0)]",0,2,6,0.5,0_2,0.33333333333333304,0.16666666666666702,0.0,0.0,0.0,0.0,0.5
1374,"[(0, 1, 1, 1), (1, 0, -1, -1)]",0,1,11,1.0,0_1,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1375,"[(0, 1, 1, 1), (1, 0, -1, 0)]",0,1,10,1.0,0_1,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1376,"[(0, 1, 1, 1), (1, 0, -1, 1)]",0,1,9,0.75,0_1,0.0,0.0,0.6666666666666667,0.0,0.583333333333333,0.0,0.0833333333333333
1377,"[(0, 1, 1, 1), (1, 0, 0, -1)]",1,2,5,0.5,1_2,0.0,0.0,0.0,0.4,0.0,0.09999999999999998,0.1
1378,"[(0, 1, 1, 1), (1, 0, 0, 1)]",1,2,7,0.636363636363636,1_2,0.0,0.0,0.0,0.45454545454545403,0.0,0.45454545454545403,0.181818181818182
1379,"[(0, 1, 1, 1), (1, 0, 1, -1)]",0,1,4,0.363636363636364,0_1,0.0,0.0,0.0,0.0,0.090909090909091,0.0,0.363636363636364
1380,"[(0, 1, 1, 1), (1, 0, 1, 0)]",0,2,8,0.571428571428571,0_2,0.357142857142857,0.357142857142857,0.0,0.0,0.0,0.0,0.571428571428571
1381,"[(0, 1, 1, 1), (1, 0, 1, 1)]",0,2,6,0.545454545454545,0_2,0.4545454545454541,0.181818181818181,0.0,0.0,0.0,0.0,0.545454545454545
1382,"[(0, 1, 1, 1), (1, 1, -1, 0)]",0,1,7,0.7,0_1,0.0,0.0,0.49999999999999994,0.0,0.6,0.0,0.2
1383,"[(0, 1, 1, 1), (1, 1, 0, -1)]",0,1,5,0.5,0_1,0.0,0.0,0.5,0.0,0.0,0.0,0.0
1384,"[(0, 1, 1, 1), (1, 1, 0, 0)]",1,2,8,0.727272727272727,1_2,0.0,0.0,0.0,0.545454545454545,0.0,0.636363636363636,0.181818181818182
1385,"[(0, 1, 1, 1), (1, 1, 0, 1)]",1,2,8,0.727272727272727,1_2,0.0,0.0,0.0,0.636363636363636,0.0,0.545454545454545,0.0909090909090909
1386,"[(0, 1, 1, 1), (1, 1, 1, 0)]",0,1,6,0.6,0_1,0.0,0.0,0.3,0.0,0.5,0.0,0.3
1387,"[(1, -1, -1, 0), (1, -1, 0, -1)]",1,2,7,0.636363636363636,1_2,0.0,0.0,0.0,0.636363636363636,0.0,0.27272727272727204,0.0
1388,"[(1, -1, -1, 0), (1, -1, 0, 0)]",1,2,11,0.916666666666667,1_2,0.0,0.0,0.0,0.916666666666667,0.0,0.8333333333333337,0.0
1389,"[(1, -1, -1, 0), (1, -1, 0, 1)]",1,2,8,0.727272727272727,1_2,0.0,0.0,0.0,0.636363636363636,0.0,0.545454545454545,0.0909090909090909
1390,"[(1, -1, -1, 0), (1, -1, 1, 0)]",1,2,6,0.545454545454545,1_2,0.0,0.0,0.0,0.545454545454545,0.0,0.09090909090909,0.0
1391,"[(1, -1, -1, 0), (1, 0, -1, -1)]",0,1,5,0.454545454545455,0_1,0.0,0.0,0.090909090909091,0.0,0.272727272727273,0.0,0.363636363636364
1392,"[(1, -1, -1, 0), (1, 0, -1, 0)]",0,2,8,0.666666666666667,0_2,0.5833333333333337,0.41666666666666696,0.0,0.0,0.0,0.0,0.666666666666667
1393,"[(1, -1, -1, 0), (1, 0, -1, 1)]",0,2,7,0.7,0_2,0.39999999999999997,0.7,0.0,0.0,0.0,0.0,0.7
1394,"[(1, -1, -1, 0), (1, 0, 0, -1)]",1,2,6,0.6,1_2,0.0,0.0,0.0,0.5,0.0,0.3,0.1
1395,"[(1, -1, -1, 0), (1, 0, 0, 1)]",1,2,7,0.636363636363636,1_2,0.0,0.0,0.0,0.636363636363636,0.0,0.27272727272727204,0.0
1396,"[(1, -1, -1, 0), (1, 0, 1, -1)]",0,1,6,0.6,0_1,0.0,0.0,0.6,0.0,0.19999999999999996,0.0,0.0
1397,"[(1, -1, -1, 0), (1, 0, 1, 0)]",1,2,9,0.75,1_2,0.0,0.0,0.0,0.6666666666666667,0.0,0.583333333333333,0.0833333333333333
1398,"[(1, -1, -1, 0), (1, 0, 1, 1)]",1,2,8,0.8,1_2,0.0,0.0,0.0,0.8,0.0,0.6000000000000001,0.0
1399,"[(1, -1, -1, 0), (1, 1, -1, 0)]",0,1,4,0.363636363636364,0_1,0.0,0.0,0.0,0.0,0.090909090909091,0.0,0.363636363636364
1400,"[(1, -1, -1, 0), (1, 1, 0, -1)]",0,1,6,0.545454545454545,0_1,0.0,0.0,0.545454545454545,0.0,0.09090909090909,0.0,0.0
1401,"[(1, -1, -1, 0), (1, 1, 0, 0)]",1,2,8,0.8,1_2,0.0,0.0,0.0,0.8,0.0,0.6000000000000001,0.0
1402,"[(1, -1, -1, 0), (1, 1, 0, 1)]",1,2,8,0.8,1_2,0.0,0.0,0.0,0.7000000000000001,0.0,0.7000000000000001,0.1
1403,"[(1, -1, -1, 0), (1, 1, 1, 0)]",1,2,9,0.75,1_2,0.0,0.0,0.0,0.75,0.0,0.5,0.0
1404,"[(1, -1, 0, -1), (1, -1, 0, 0)]",1,2,7,0.7,1_2,0.0,0.0,0.0,0.7,0.0,0.39999999999999997,0.0
1405,"[(1, -1, 0, -1), (1, -1, 0, 1)]",1,2,7,0.7,1_2,0.0,0.0,0.0,0.39999999999999997,0.0,0.7,0.3
1406,"[(1, -1, 0, -1), (1, -1, 1, 0)]",1,2,5,0.454545454545455,1_2,0.0,0.0,0.0,0.272727272727273,0.0,0.090909090909091,0.181818181818182
1407,"[(1, -1, 0, -1), (1, 0, -1, -1)]",0,1,6,0.5,0_1,0.0,0.0,0.25,0.0,0.25,0.0,0.25
1408,"[(1, -1, 0, -1), (1, 0, -1, 0)]",1,2,7,0.7,1_2,0.0,0.0,0.0,0.7,0.0,0.39999999999999997,0.0
1409,"[(1, -1, 0, -1), (1, 0, -1, 1)]",0,1,5,0.5,0_1,0.0,0.0,0.5,0.0,0.0,0.0,0.0
1410,"[(1, -1, 0, -1), (1, 0, 0, -1)]",0,2,7,0.583333333333333,0_2,0.4166666666666661,0.33333333333333304,0.0,0.0,0.0,0.0,0.583333333333333
1411,"[(1, -1, 0, -1), (1, 0, 0, 1)]",1,2,7,0.7,1_2,0.0,0.0,0.0,0.7,0.0,0.39999999999999997,0.0
1412,"[(1, -1, 0, -1), (1, 0, 1, -1)]",0,2,7,0.636363636363636,0_2,0.36363636363636304,0.5454545454545451,0.0,0.0,0.0,0.0,0.636363636363636
1413,"[(1, -1, 0, -1), (1, 0, 1, 0)]",1,2,6,0.6,1_2,0.0,0.0,0.0,0.3,0.0,0.5,0.3
1414,"[(1, -1, 0, -1), (1, 0, 1, 1)]",0,1,5,0.5,0_1,0.0,0.0,0.5,0.0,0.0,0.0,0.0
1415,"[(1, -1, 0, -1), (1, 1, -1, 0)]",0,1,8,0.727272727272727,0_1,0.0,0.0,0.636363636363636,0.0,0.545454545454545,0.0,0.0909090909090909
1416,"[(1, -1, 0, -1), (1, 1, 0, -1)]",0,1,8,0.666666666666667,0_1,0.0,0.0,0.41666666666666696,0.0,0.5833333333333337,0.0,0.25
1417,"[(1, -1, 0, -1), (1, 1, 0, 0)]",1,2,9,0.818181818181818,1_2,0.0,0.0,0.0,0.818181818181818,0.0,0.636363636363636,0.0
1418,"[(1, -1, 0, -1), (1, 1, 0, 1)]",1,2,9,0.818181818181818,1_2,0.0,0.0,0.0,0.818181818181818,0.0,0.636363636363636,0.0
1419,"[(1, -1, 0, -1), (1, 1, 1, 0)]",1,2,7,0.636363636363636,1_2,0.0,0.0,0.0,0.5454545454545451,0.0,0.36363636363636304,0.0909090909090909
1420,"[(1, -1, 0, 0), (1, -1, 0, 1)]",0,1,7,0.583333333333333,0_1,0.0,0.0,0.583333333333333,0.0,0.16666666666666602,0.0,0.0
1421,"[(1, -1, 0, 0), (1, -1, 1, 0)]",0,1,7,0.636363636363636,0_1,0.0,0.0,0.5454545454545451,0.0,0.36363636363636304,0.0,0.0909090909090909
1422,"[(1, -1, 0, 0), (1, 0, -1, -1)]",0,1,10,1.0,0_1,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1423,"[(1, -1, 0, 0), (1, 0, -1, 0)]",0,1,8,0.727272727272727,0_1,0.0,0.0,0.727272727272727,0.0,0.454545454545454,0.0,0.0
1424,"[(1, -1, 0, 0), (1, 0, -1, 1)]",0,1,10,0.909090909090909,0_1,0.0,0.0,0.818181818181818,0.0,0.909090909090909,0.0,0.0909090909090909
1425,"[(1, -1, 0, 0), (1, 0, 0, -1)]",0,1,7,0.636363636363636,0_1,0.0,0.0,0.636363636363636,0.0,0.27272727272727204,0.0,0.0
1426,"[(1, -1, 0, 0), (1, 0, 0, 1)]",1,2,6,0.5,1_2,0.0,0.0,0.0,0.4166666666666667,0.0,0.08333333333333298,0.0833333333333333
1427,"[(1, -1, 0, 0), (1, 0, 1, -1)]",0,1,11,1.0,0_1,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1428,"[(1, -1, 0, 0), (1, 0, 1, 0)]",0,1,9,0.818181818181818,0_1,0.0,0.0,0.818181818181818,0.0,0.636363636363636,0.0,0.0
1429,"[(1, -1, 0, 0), (1, 0, 1, 1)]",0,1,7,0.636363636363636,0_1,0.0,0.0,0.636363636363636,0.0,0.27272727272727204,0.0,0.0
1430,"[(1, -1, 0, 0), (1, 1, -1, 0)]",0,1,10,0.909090909090909,0_1,0.0,0.0,0.909090909090909,0.0,0.818181818181818,0.0,0.0
1431,"[(1, -1, 0, 0), (1, 1, 0, -1)]",0,1,11,0.916666666666667,0_1,0.0,0.0,0.916666666666667,0.0,0.8333333333333337,0.0,0.0
1432,"[(1, -1, 0, 0), (1, 1, 0, 0)]",1,2,6,0.545454545454545,1_2,0.0,0.0,0.0,0.545454545454545,0.0,0.09090909090909,0.0
1433,"[(1, -1, 0, 0), (1, 1, 0, 1)]",0,1,8,0.666666666666667,0_1,0.0,0.0,0.666666666666667,0.0,0.333333333333334,0.0,0.0
1434,"[(1, -1, 0, 0), (1, 1, 1, 0)]",0,1,10,0.909090909090909,0_1,0.0,0.0,0.909090909090909,0.0,0.818181818181818,0.0,0.0
1435,"[(1, -1, 0, 1), (1, -1, 1, 0)]",0,1,9,0.818181818181818,0_1,0.0,0.0,0.7272727272727271,0.0,0.7272727272727271,0.0,0.0909090909090909
1436,"[(1, -1, 0, 1), (1, 0, -1, -1)]",0,1,7,0.7,0_1,0.0,0.0,0.6,0.0,0.49999999999999994,0.0,0.1
1437,"[(1, -1, 0, 1), (1, 0, -1, 0)]",0,1,9,0.818181818181818,0_1,0.0,0.0,0.818181818181818,0.0,0.636363636363636,0.0,0.0
1438,"[(1, -1, 0, 1), (1, 0, -1, 1)]",0,1,8,0.727272727272727,0_1,0.0,0.0,0.636363636363636,0.0,0.545454545454545,0.0,0.0909090909090909
1439,"[(1, -1, 0, 1), (1, 0, 0, -1)]",0,1,8,0.8,0_1,0.0,0.0,0.6000000000000001,0.0,0.8,0.0,0.2
1440,"[(1, -1, 0, 1), (1, 0, 0, 1)]",0,1,8,0.8,0_1,0.0,0.0,0.8,0.0,0.6000000000000001,0.0,0.0
1441,"[(1, -1, 0, 1), (1, 0, 1, -1)]",0,1,10,0.909090909090909,0_1,0.0,0.0,0.909090909090909,0.0,0.818181818181818,0.0,0.0
1442,"[(1, -1, 0, 1), (1, 0, 1, 0)]",0,1,8,0.727272727272727,0_1,0.0,0.0,0.636363636363636,0.0,0.545454545454545,0.0,0.0909090909090909
1443,"[(1, -1, 0, 1), (1, 0, 1, 1)]",0,1,8,0.727272727272727,0_1,0.0,0.0,0.727272727272727,0.0,0.454545454545454,0.0,0.0
1444,"[(1, -1, 0, 1), (1, 1, -1, 0)]",0,1,10,0.833333333333333,0_1,0.0,0.0,0.833333333333333,0.0,0.6666666666666661,0.0,0.0
1445,"[(1, -1, 0, 1), (1, 1, 0, -1)]",0,1,10,0.909090909090909,0_1,0.0,0.0,0.818181818181818,0.0,0.909090909090909,0.0,0.0909090909090909
1446,"[(1, -1, 0, 1), (1, 1, 0, 0)]",0,1,8,0.8,0_1,0.0,0.0,0.7000000000000001,0.0,0.7000000000000001,0.0,0.1
1447,"[(1, -1, 0, 1), (1, 1, 0, 1)]",1,2,7,0.636363636363636,1_2,0.0,0.0,0.0,0.5454545454545451,0.0,0.36363636363636304,0.0909090909090909
1448,"[(1, -1, 0, 1), (1, 1, 1, 0)]",0,1,10,1.0,0_1,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1449,"[(1, -1, 1, 0), (1, 0, -1, -1)]",0,1,7,0.7,0_1,0.0,0.0,0.49999999999999994,0.0,0.6,0.0,0.2
1450,"[(1, -1, 1, 0), (1, 0, -1, 0)]",0,1,7,0.636363636363636,0_1,0.0,0.0,0.636363636363636,0.0,0.27272727272727204,0.0,0.0
1451,"[(1, -1, 1, 0), (1, 0, -1, 1)]",0,1,6,0.6,0_1,0.0,0.0,0.6,0.0,0.19999999999999996,0.0,0.0
1452,"[(1, -1, 1, 0), (1, 0, 0, -1)]",0,1,9,0.9,0_1,0.0,0.0,0.9,0.0,0.8,0.0,0.0
1453,"[(1, -1, 1, 0), (1, 0, 0, 1)]",1,2,8,0.666666666666667,1_2,0.0,0.0,0.0,0.666666666666667,0.0,0.333333333333334,0.0
1454,"[(1, -1, 1, 0), (1, 0, 1, -1)]",0,1,7,0.7,0_1,0.0,0.0,0.39999999999999997,0.0,0.7,0.0,0.3
1455,"[(1, -1, 1, 0), (1, 0, 1, 0)]",0,2,5,0.454545454545455,0_2,0.272727272727273,0.090909090909091,0.0,0.0,0.0,0.0,0.454545454545455
1456,"[(1, -1, 1, 0), (1, 0, 1, 1)]",0,2,5,0.454545454545455,0_2,0.272727272727273,0.090909090909091,0.0,0.0,0.0,0.0,0.454545454545455
1457,"[(1, -1, 1, 0), (1, 1, -1, 0)]",0,1,9,0.9,0_1,0.0,0.0,0.8,0.0,0.9,0.0,0.1
1458,"[(1, -1, 1, 0), (1, 1, 0, -1)]",0,1,6,0.545454545454545,0_1,0.0,0.0,0.363636363636363,0.0,0.272727272727272,0.0,0.181818181818182
1459,"[(1, -1, 1, 0), (1, 1, 0, 0)]",1,2,7,0.7,1_2,0.0,0.0,0.0,0.7,0.0,0.39999999999999997,0.0
1460,"[(1, -1, 1, 0), (1, 1, 0, 1)]",1,2,8,0.8,1_2,0.0,0.0,0.0,0.8,0.0,0.6000000000000001,0.0
1461,"[(1, -1, 1, 0), (1, 1, 1, 0)]",0,1,4,0.4,0_1,0.0,0.0,0.10000000000000003,0.0,0.10000000000000003,0.0,0.3
1462,"[(1, 0, -1, -1), (1, 0, -1, 0)]",1,2,7,0.7,1_2,0.0,0.0,0.0,0.39999999999999997,0.0,0.7,0.3
1463,"[(1, 0, -1, -1), (1, 0, -1, 1)]",0,2,4,0.4,0_2,0.2,0.0,0.0,0.0,0.0,0.0,0.4
1464,"[(1, 0, -1, -1), (1, 0, 0, -1)]",0,2,5,0.416666666666667,0_2,0.25,0.0,0.0,0.0,0.0,0.0,0.416666666666667
1465,"[(1, 0, -1, -1), (1, 0, 0, 1)]",1,2,10,0.909090909090909,1_2,0.0,0.0,0.0,0.909090909090909,0.0,0.818181818181818,0.0
1466,"[(1, 0, -1, -1), (1, 0, 1, -1)]",0,2,4,0.4,0_2,0.10000000000000003,0.10000000000000003,0.0,0.0,0.0,0.0,0.4
1467,"[(1, 0, -1, -1), (1, 0, 1, 0)]",1,2,8,0.666666666666667,1_2,0.0,0.0,0.0,0.5833333333333337,0.0,0.41666666666666696,0.0833333333333333
1468,"[(1, 0, -1, -1), (1, 0, 1, 1)]",1,2,11,0.916666666666667,1_2,0.0,0.0,0.0,0.916666666666667,0.0,0.8333333333333337,0.0
1469,"[(1, 0, -1, -1), (1, 1, -1, 0)]",0,2,7,0.636363636363636,0_2,0.5454545454545451,0.36363636363636304,0.0,0.0,0.0,0.0,0.636363636363636
1470,"[(1, 0, -1, -1), (1, 1, 0, -1)]",1,2,7,0.636363636363636,1_2,0.0,0.0,0.0,0.27272727272727204,0.0,0.636363636363636,0.363636363636364
1471,"[(1, 0, -1, -1), (1, 1, 0, 0)]",1,2,12,1.0,1_2,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1472,"[(1, 0, -1, -1), (1, 1, 0, 1)]",1,2,9,0.818181818181818,1_2,0.0,0.0,0.0,0.7272727272727271,0.0,0.7272727272727271,0.0909090909090909
1473,"[(1, 0, -1, -1), (1, 1, 1, 0)]",1,2,11,0.916666666666667,1_2,0.0,0.0,0.0,0.916666666666667,0.0,0.8333333333333337,0.0
1474,"[(1, 0, -1, 0), (1, 0, -1, 1)]",1,2,6,0.6,1_2,0.0,0.0,0.0,0.19999999999999996,0.0,0.6,0.4
1475,"[(1, 0, -1, 0), (1, 0, 0, -1)]",0,1,7,0.7,0_1,0.0,0.0,0.7,0.0,0.39999999999999997,0.0,0.0
1476,"[(1, 0, -1, 0), (1, 0, 0, 1)]",1,2,7,0.7,1_2,0.0,0.0,0.0,0.49999999999999994,0.0,0.6,0.2
1477,"[(1, 0, -1, 0), (1, 0, 1, -1)]",0,1,5,0.454545454545455,0_1,0.0,0.0,0.3636363636363641,0.0,0.0,0.0,0.0909090909090909
1478,"[(1, 0, -1, 0), (1, 0, 1, 0)]",1,2,8,0.8,1_2,0.0,0.0,0.0,0.8,0.0,0.6000000000000001,0.0
1479,"[(1, 0, -1, 0), (1, 0, 1, 1)]",1,2,7,0.7,1_2,0.0,0.0,0.0,0.7,0.0,0.39999999999999997,0.0
1480,"[(1, 0, -1, 0), (1, 1, -1, 0)]",0,2,7,0.583333333333333,0_2,0.16666666666666602,0.583333333333333,0.0,0.0,0.0,0.0,0.583333333333333
1481,"[(1, 0, -1, 0), (1, 1, 0, -1)]",0,1,8,0.727272727272727,0_1,0.0,0.0,0.545454545454545,0.0,0.636363636363636,0.0,0.181818181818182
1482,"[(1, 0, -1, 0), (1, 1, 0, 0)]",1,2,9,0.818181818181818,1_2,0.0,0.0,0.0,0.818181818181818,0.0,0.636363636363636,0.0
1483,"[(1, 0, -1, 0), (1, 1, 0, 1)]",1,2,10,0.909090909090909,1_2,0.0,0.0,0.0,0.909090909090909,0.0,0.818181818181818,0.0
1484,"[(1, 0, -1, 0), (1, 1, 1, 0)]",1,2,11,1.0,1_2,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1485,"[(1, 0, -1, 1), (1, 0, 0, -1)]",1,2,8,0.666666666666667,1_2,0.0,0.0,0.0,0.666666666666667,0.0,0.333333333333334,0.0
1486,"[(1, 0, -1, 1), (1, 0, 0, 1)]",1,2,8,0.727272727272727,1_2,0.0,0.0,0.0,0.636363636363636,0.0,0.545454545454545,0.0909090909090909
1487,"[(1, 0, -1, 1), (1, 0, 1, -1)]",0,1,8,0.666666666666667,0_1,0.0,0.0,0.666666666666667,0.0,0.333333333333334,0.0,0.0
1488,"[(1, 0, -1, 1), (1, 0, 1, 0)]",1,2,8,0.727272727272727,1_2,0.0,0.0,0.0,0.636363636363636,0.0,0.545454545454545,0.0909090909090909
1489,"[(1, 0, -1, 1), (1, 0, 1, 1)]",1,2,10,0.833333333333333,1_2,0.0,0.0,0.0,0.7499999999999998,0.0,0.7499999999999998,0.0833333333333333
1490,"[(1, 0, -1, 1), (1, 1, -1, 0)]",0,2,6,0.545454545454545,0_2,0.363636363636363,0.272727272727272,0.0,0.0,0.0,0.0,0.545454545454545
1491,"[(1, 0, -1, 1), (1, 1, 0, -1)]",1,2,9,0.75,1_2,0.0,0.0,0.0,0.6666666666666667,0.0,0.583333333333333,0.0833333333333333
1492,"[(1, 0, -1, 1), (1, 1, 0, 0)]",1,2,8,0.727272727272727,1_2,0.0,0.0,0.0,0.727272727272727,0.0,0.454545454545454,0.0
1493,"[(1, 0, -1, 1), (1, 1, 0, 1)]",1,2,9,0.9,1_2,0.0,0.0,0.0,0.9,0.0,0.8,0.0
1494,"[(1, 0, -1, 1), (1, 1, 1, 0)]",1,2,9,0.818181818181818,1_2,0.0,0.0,0.0,0.7272727272727271,0.0,0.7272727272727271,0.0909090909090909
1495,"[(1, 0, 0, -1), (1, 0, 0, 1)]",1,2,9,0.75,1_2,0.0,0.0,0.0,0.75,0.0,0.5,0.0
1496,"[(1, 0, 0, -1), (1, 0, 1, -1)]",0,1,6,0.6,0_1,0.0,0.0,0.19999999999999996,0.0,0.6,0.0,0.4
1497,"[(1, 0, 0, -1), (1, 0, 1, 0)]",1,2,10,0.833333333333333,1_2,0.0,0.0,0.0,0.833333333333333,0.0,0.6666666666666661,0.0
1498,"[(1, 0, 0, -1), (1, 0, 1, 1)]",0,1,4,0.4,0_1,0.0,0.0,0.2,0.0,0.0,0.0,0.2
1499,"[(1, 0, 0, -1), (1, 1, -1, 0)]",0,1,7,0.636363636363636,0_1,0.0,0.0,0.5454545454545451,0.0,0.36363636363636304,0.0,0.0909090909090909
1500,"[(1, 0, 0, -1), (1, 1, 0, -1)]",0,2,7,0.636363636363636,0_2,0.27272727272727204,0.636363636363636,0.0,0.0,0.0,0.0,0.636363636363636
1501,"[(1, 0, 0, -1), (1, 1, 0, 0)]",1,2,9,0.9,1_2,0.0,0.0,0.0,0.9,0.0,0.8,0.0
1502,"[(1, 0, 0, -1), (1, 1, 0, 1)]",1,2,11,1.0,1_2,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1503,"[(1, 0, 0, -1), (1, 1, 1, 0)]",1,2,5,0.454545454545455,1_2,0.0,0.0,0.0,0.272727272727273,0.0,0.090909090909091,0.181818181818182
1504,"[(1, 0, 0, 1), (1, 0, 1, -1)]",0,1,11,1.0,0_1,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1505,"[(1, 0, 0, 1), (1, 0, 1, 0)]",0,1,9,0.818181818181818,0_1,0.0,0.0,0.818181818181818,0.0,0.636363636363636,0.0,0.0
1506,"[(1, 0, 0, 1), (1, 0, 1, 1)]",0,1,6,0.6,0_1,0.0,0.0,0.6,0.0,0.19999999999999996,0.0,0.0
1507,"[(1, 0, 0, 1), (1, 1, -1, 0)]",0,1,10,0.909090909090909,0_1,0.0,0.0,0.909090909090909,0.0,0.818181818181818,0.0,0.0
1508,"[(1, 0, 0, 1), (1, 1, 0, -1)]",0,1,7,0.7,0_1,0.0,0.0,0.6,0.0,0.49999999999999994,0.0,0.1
1509,"[(1, 0, 0, 1), (1, 1, 0, 0)]",0,1,9,0.9,0_1,0.0,0.0,0.9,0.0,0.8,0.0,0.0
1510,"[(1, 0, 0, 1), (1, 1, 0, 1)]",0,1,5,0.5,0_1,0.0,0.0,0.2,0.0,0.3,0.0,0.3
1511,"[(1, 0, 0, 1), (1, 1, 1, 0)]",0,1,8,0.666666666666667,0_1,0.0,0.0,0.666666666666667,0.0,0.333333333333334,0.0,0.0
1512,"[(1, 0, 1, -1), (1, 0, 1, 0)]",1,2,6,0.6,1_2,0.0,0.0,0.0,0.39999999999999997,0.0,0.39999999999999997,0.2
1513,"[(1, 0, 1, -1), (1, 0, 1, 1)]",1,2,10,0.909090909090909,1_2,0.0,0.0,0.0,0.909090909090909,0.0,0.818181818181818,0.0
1514,"[(1, 0, 1, -1), (1, 1, -1, 0)]",1,2,11,1.0,1_2,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1515,"[(1, 0, 1, -1), (1, 1, 0, -1)]",0,2,6,0.6,0_2,0.3,0.5,0.0,0.0,0.0,0.0,0.6
1516,"[(1, 0, 1, -1), (1, 1, 0, 0)]",1,2,9,0.818181818181818,1_2,0.0,0.0,0.0,0.636363636363636,0.0,0.818181818181818,0.181818181818182
1517,"[(1, 0, 1, -1), (1, 1, 0, 1)]",1,2,11,0.916666666666667,1_2,0.0,0.0,0.0,0.916666666666667,0.0,0.8333333333333337,0.0
1518,"[(1, 0, 1, -1), (1, 1, 1, 0)]",1,2,8,0.727272727272727,1_2,0.0,0.0,0.0,0.545454545454545,0.0,0.636363636363636,0.181818181818182
1519,"[(1, 0, 1, 0), (1, 0, 1, 1)]",0,2,6,0.545454545454545,0_2,0.09090909090909,0.545454545454545,0.0,0.0,0.0,0.0,0.545454545454545
1520,"[(1, 0, 1, 0), (1, 1, -1, 0)]",0,1,7,0.636363636363636,0_1,0.0,0.0,0.5454545454545451,0.0,0.36363636363636304,0.0,0.0909090909090909
1521,"[(1, 0, 1, 0), (1, 1, 0, -1)]",0,1,7,0.7,0_1,0.0,0.0,0.7,0.0,0.39999999999999997,0.0,0.0
1522,"[(1, 0, 1, 0), (1, 1, 0, 0)]",1,2,9,0.692307692307692,1_2,0.0,0.0,0.0,0.692307692307692,0.0,0.38461538461538397,0.0
1523,"[(1, 0, 1, 0), (1, 1, 0, 1)]",1,2,6,0.545454545454545,1_2,0.0,0.0,0.0,0.545454545454545,0.0,0.09090909090909,0.0
1524,"[(1, 0, 1, 0), (1, 1, 1, 0)]",0,1,7,0.636363636363636,0_1,0.0,0.0,0.36363636363636304,0.0,0.5454545454545451,0.0,0.272727272727273
1525,"[(1, 0, 1, 1), (1, 1, -1, 0)]",0,1,8,0.666666666666667,0_1,0.0,0.0,0.5833333333333337,0.0,0.41666666666666696,0.0,0.0833333333333333
1526,"[(1, 0, 1, 1), (1, 1, 0, -1)]",0,1,7,0.636363636363636,0_1,0.0,0.0,0.5454545454545451,0.0,0.36363636363636304,0.0,0.0909090909090909
1527,"[(1, 0, 1, 1), (1, 1, 0, 0)]",1,2,9,0.75,1_2,0.0,0.0,0.0,0.6666666666666667,0.0,0.583333333333333,0.0833333333333333
